level(m)  area(m2)
 2734.1030     134084
 2734.1040     134092
 2734.1050     134104
 2734.1060     134120
 2734.1069     134124
 2734.1079     134124
 2734.1089     134124
 2734.1101     134132
 2734.1111     134152
 2734.1121     134184
 2734.1130     134184
 2734.1140     134200
 2734.1150     134200
 2734.1160     134200
 2734.1169     134216
 2734.1179     134232
 2734.1189     134244
 2734.1201     134264
 2734.1211     134264
 2734.1221     134276
 2734.1230     134284
 2734.1240     134300
 2734.1250     134304
 2734.1260     134304
 2734.1270     134308
 2734.1279     134316
 2734.1289     134328
 2734.1299     134328
 2734.1311     134336
 2734.1321     134344
 2734.1331     134360
 2734.1340     134364
 2734.1350     134376
 2734.1360     134392
 2734.1370     134396
 2734.1379     134412
 2734.1389     134424
 2734.1399     134440
 2734.1411     134472
 2734.1421     134480
 2734.1431     134488
 2734.1440     134504
 2734.1450     134508
 2734.1460     134508
 2734.1470     134516
 2734.1479     134528
 2734.1489     134532
 2734.1499     134536
 2734.1509     134536
 2734.1521     134548
 2734.1531     134560
 2734.1541     134564
 2734.1550     134580
 2734.1560     134584
 2734.1570     134584
 2734.1580     134596
 2734.1589     134604
 2734.1599     134612
 2734.1609     134612
 2734.1621     134616
 2734.1631     134624
 2734.1641     134632
 2734.1650     134636
 2734.1660     134636
 2734.1670     134640
 2734.1680     134644
 2734.1689     134660
 2734.1699     134668
 2734.1709     134668
 2734.1721     134676
 2734.1731     134680
 2734.1741     134684
 2734.1750     134684
 2734.1760     134688
 2734.1770     134696
 2734.1780     134700
 2734.1790     134704
 2734.1799     134716
 2734.1809     134720
 2734.1819     134736
 2734.1831     134748
 2734.1841     134748
 2734.1851     134752
 2734.1860     134756
 2734.1870     134768
 2734.1880     134776
 2734.1890     134788
 2734.1899     134808
 2734.1909     134812
 2734.1919     134820
 2734.1931     134824
 2734.1941     134832
 2734.1951     134844
 2734.1960     134872
 2734.1970     134880
 2734.1980     134892
 2734.1990     134900
 2734.2000     134912
 2734.2009     134920
 2734.2019     134928
 2734.2031     134944
 2734.2041     134948
 2734.2051     134948
 2734.2061     134948
 2734.2070     134960
 2734.2080     134972
 2734.2090     134988
 2734.2100     135004
 2734.2109     135016
 2734.2119     135020
 2734.2129     135036
 2734.2141     135044
 2734.2151     135048
 2734.2161     135064
 2734.2170     135084
 2734.2180     135096
 2734.2190     135100
 2734.2200     135108
 2734.2209     135124
 2734.2219     135136
 2734.2229     135148
 2734.2241     135156
 2734.2251     135160
 2734.2261     135168
 2734.2271     135168
 2734.2280     135176
 2734.2290     135180
 2734.2300     135188
 2734.2310     135192
 2734.2319     135200
 2734.2329     135204
 2734.2339     135208
 2734.2351     135220
 2734.2361     135232
 2734.2371     135244
 2734.2380     135252
 2734.2390     135256
 2734.2400     135256
 2734.2410     135264
 2734.2419     135264
 2734.2429     135272
 2734.2439     135276
 2734.2451     135296
 2734.2461     135304
 2734.2471     135308
 2734.2480     135320
 2734.2490     135320
 2734.2500     135324
 2734.2510     135332
 2734.2520     135340
 2734.2529     135348
 2734.2539     135364
 2734.2549     135372
 2734.2561     135396
 2734.2571     135400
 2734.2581     135416
 2734.2590     135428
 2734.2600     135440
 2734.2610     135444
 2734.2620     135452
 2734.2629     135456
 2734.2639     135468
 2734.2649     135472
 2734.2661     135484
 2734.2671     135492
 2734.2681     135504
 2734.2690     135520
 2734.2700     135524
 2734.2710     135528
 2734.2720     135536
 2734.2729     135548
 2734.2739     135556
 2734.2749     135560
 2734.2759     135564
 2734.2771     135572
 2734.2781     135580
 2734.2791     135584
 2734.2800     135600
 2734.2810     135604
 2734.2820     135608
 2734.2830     135608
 2734.2839     135616
 2734.2849     135616
 2734.2859     135620
 2734.2871     135628
 2734.2881     135632
 2734.2891     135636
 2734.2900     135640
 2734.2910     135656
 2734.2920     135660
 2734.2930     135676
 2734.2939     135684
 2734.2949     135688
 2734.2959     135688
 2734.2971     135704
 2734.2981     135724
 2734.2991     135728
 2734.3000     135736
 2734.3010     135748
 2734.3020     135752
 2734.3030     135756
 2734.3040     135760
 2734.3049     135772
 2734.3059     135776
 2734.3069     135780
 2734.3081     135800
 2734.3091     135812
 2734.3101     135824
 2734.3110     135828
 2734.3120     135832
 2734.3130     135840
 2734.3140     135844
 2734.3149     135852
 2734.3159     135856
 2734.3169     135856
 2734.3181     135868
 2734.3191     135872
 2734.3201     135880
 2734.3210     135888
 2734.3220     135900
 2734.3230     135904
 2734.3240     135920
 2734.3250     135924
 2734.3259     135936
 2734.3269     135940
 2734.3281     135948
 2734.3291     135952
 2734.3301     135956
 2734.3311     135968
 2734.3320     135992
 2734.3330     136000
 2734.3340     136008
 2734.3350     136016
 2734.3359     136036
 2734.3369     136044
 2734.3379     136052
 2734.3391     136068
 2734.3401     136080
 2734.3411     136096
 2734.3420     136108
 2734.3430     136116
 2734.3440     136124
 2734.3450     136136
 2734.3459     136152
 2734.3469     136160
 2734.3479     136172
 2734.3491     136176
 2734.3501     136188
 2734.3511     136192
 2734.3521     136196
 2734.3530     136212
 2734.3540     136224
 2734.3550     136228
 2734.3560     136232
 2734.3569     136256
 2734.3579     136272
 2734.3589     136276
 2734.3601     136284
 2734.3611     136292
 2734.3621     136292
 2734.3630     136300
 2734.3640     136304
 2734.3650     136312
 2734.3660     136320
 2734.3669     136328
 2734.3679     136340
 2734.3689     136340
 2734.3701     136364
 2734.3711     136368
 2734.3721     136368
 2734.3730     136368
 2734.3740     136372
 2734.3750     136372
 2734.3760     136372
 2734.3770     136372
 2734.3779     136380
 2734.3789     136392
 2734.3799     136404
 2734.3811     136416
 2734.3821     136424
 2734.3831     136432
 2734.3840     136444
 2734.3850     136452
 2734.3860     136456
 2734.3870     136484
 2734.3879     136488
 2734.3889     136496
 2734.3899     136500
 2734.3911     136504
 2734.3921     136504
 2734.3931     136504
 2734.3940     136508
 2734.3950     136516
 2734.3960     136524
 2734.3970     136540
 2734.3979     136556
 2734.3989     136564
 2734.3999     136572
 2734.4009     136576
 2734.4021     136588
 2734.4031     136604
 2734.4041     136612
 2734.4050     136616
 2734.4060     136632
 2734.4070     136636
 2734.4080     136644
 2734.4089     136652
 2734.4099     136664
 2734.4109     136664
 2734.4121     136684
 2734.4131     136688
 2734.4141     136692
 2734.4150     136700
 2734.4160     136716
 2734.4170     136724
 2734.4180     136736
 2734.4189     136744
 2734.4199     136756
 2734.4209     136760
 2734.4221     136768
 2734.4231     136776
 2734.4241     136784
 2734.4250     136796
 2734.4260     136812
 2734.4270     136824
 2734.4280     136828
 2734.4290     136844
 2734.4299     136852
 2734.4309     136864
 2734.4319     136868
 2734.4331     136888
 2734.4341     136896
 2734.4351     136900
 2734.4360     136908
 2734.4370     136916
 2734.4380     136924
 2734.4390     136940
 2734.4399     136956
 2734.4409     136968
 2734.4419     136972
 2734.4431     136992
 2734.4441     136992
 2734.4451     136992
 2734.4460     137004
 2734.4470     137012
 2734.4480     137012
 2734.4490     137024
 2734.4500     137032
 2734.4509     137052
 2734.4519     137060
 2734.4531     137072
 2734.4541     137084
 2734.4551     137092
 2734.4561     137096
 2734.4570     137096
 2734.4580     137112
 2734.4590     137120
 2734.4600     137132
 2734.4609     137140
 2734.4619     137140
 2734.4629     137152
 2734.4641     137160
 2734.4651     137164
 2734.4661     137172
 2734.4670     137184
 2734.4680     137196
 2734.4690     137200
 2734.4700     137200
 2734.4709     137220
 2734.4719     137228
 2734.4729     137240
 2734.4741     137248
 2734.4751     137248
 2734.4761     137252
 2734.4771     137256
 2734.4780     137260
 2734.4790     137268
 2734.4800     137276
 2734.4810     137292
 2734.4819     137308
 2734.4829     137308
 2734.4839     137308
 2734.4851     137316
 2734.4861     137316
 2734.4871     137328
 2734.4880     137344
 2734.4890     137348
 2734.4900     137356
 2734.4910     137364
 2734.4919     137372
 2734.4929     137372
 2734.4939     137376
 2734.4951     137384
 2734.4961     137392
 2734.4971     137400
 2734.4980     137408
 2734.4990     137412
 2734.5000     137416
 2734.5010     137420
 2734.5020     137424
 2734.5029     137440
 2734.5039     137452
 2734.5049     137452
 2734.5061     137464
 2734.5071     137472
 2734.5081     137476
 2734.5090     137480
 2734.5100     137492
 2734.5110     137496
 2734.5120     137504
 2734.5129     137508
 2734.5139     137516
 2734.5149     137520
 2734.5161     137544
 2734.5171     137548
 2734.5181     137548
 2734.5190     137556
 2734.5200     137572
 2734.5210     137572
 2734.5220     137580
 2734.5229     137600
 2734.5239     137604
 2734.5249     137616
 2734.5259     137620
 2734.5271     137636
 2734.5281     137640
 2734.5291     137656
 2734.5300     137664
 2734.5310     137664
 2734.5320     137672
 2734.5330     137684
 2734.5339     137692
 2734.5349     137696
 2734.5359     137700
 2734.5371     137712
 2734.5381     137712
 2734.5391     137724
 2734.5400     137732
 2734.5410     137752
 2734.5420     137752
 2734.5430     137756
 2734.5439     137760
 2734.5449     137764
 2734.5459     137768
 2734.5471     137788
 2734.5481     137796
 2734.5491     137808
 2734.5500     137816
 2734.5510     137824
 2734.5520     137832
 2734.5530     137836
 2734.5540     137852
 2734.5549     137860
 2734.5559     137876
 2734.5569     137876
 2734.5581     137892
 2734.5591     137896
 2734.5601     137900
 2734.5610     137908
 2734.5620     137912
 2734.5630     137920
 2734.5640     137928
 2734.5649     137940
 2734.5659     137964
 2734.5669     137968
 2734.5681     137976
 2734.5691     137980
 2734.5701     137980
 2734.5710     137996
 2734.5720     138000
 2734.5730     138000
 2734.5740     138020
 2734.5750     138028
 2734.5759     138044
 2734.5769     138044
 2734.5781     138056
 2734.5791     138064
 2734.5801     138064
 2734.5811     138064
 2734.5820     138068
 2734.5830     138076
 2734.5840     138084
 2734.5850     138100
 2734.5859     138108
 2734.5869     138112
 2734.5879     138124
 2734.5891     138136
 2734.5901     138136
 2734.5911     138140
 2734.5920     138160
 2734.5930     138160
 2734.5940     138160
 2734.5950     138168
 2734.5959     138196
 2734.5969     138208
 2734.5979     138212
 2734.5991     138220
 2734.6001     138224
 2734.6011     138232
 2734.6021     138240
 2734.6030     138252
 2734.6040     138260
 2734.6050     138268
 2734.6060     138276
 2734.6069     138280
 2734.6079     138296
 2734.6089     138300
 2734.6101     138324
 2734.6111     138336
 2734.6121     138340
 2734.6130     138348
 2734.6140     138360
 2734.6150     138360
 2734.6160     138368
 2734.6169     138368
 2734.6179     138376
 2734.6189     138384
 2734.6201     138392
 2734.6211     138396
 2734.6221     138412
 2734.6230     138432
 2734.6240     138452
 2734.6250     138456
 2734.6260     138460
 2734.6270     138464
 2734.6279     138468
 2734.6289     138480
 2734.6299     138480
 2734.6311     138492
 2734.6321     138508
 2734.6331     138512
 2734.6340     138524
 2734.6350     138532
 2734.6360     138540
 2734.6370     138544
 2734.6379     138556
 2734.6389     138564
 2734.6399     138564
 2734.6411     138568
 2734.6421     138584
 2734.6431     138588
 2734.6440     138596
 2734.6450     138608
 2734.6460     138612
 2734.6470     138620
 2734.6479     138632
 2734.6489     138640
 2734.6499     138648
 2734.6509     138664
 2734.6521     138676
 2734.6531     138684
 2734.6541     138700
 2734.6550     138712
 2734.6560     138716
 2734.6570     138716
 2734.6580     138724
 2734.6589     138728
 2734.6599     138748
 2734.6609     138768
 2734.6621     138772
 2734.6631     138788
 2734.6641     138804
 2734.6650     138804
 2734.6660     138816
 2734.6670     138820
 2734.6680     138836
 2734.6689     138840
 2734.6699     138848
 2734.6709     138852
 2734.6721     138852
 2734.6731     138856
 2734.6741     138864
 2734.6750     138872
 2734.6760     138880
 2734.6770     138888
 2734.6780     138892
 2734.6790     138900
 2734.6799     138904
 2734.6809     138912
 2734.6819     138916
 2734.6831     138924
 2734.6841     138932
 2734.6851     138936
 2734.6860     138948
 2734.6870     138964
 2734.6880     138972
 2734.6890     138984
 2734.6899     139000
 2734.6909     139008
 2734.6919     139020
 2734.6931     139028
 2734.6941     139040
 2734.6951     139048
 2734.6960     139056
 2734.6970     139064
 2734.6980     139072
 2734.6990     139084
 2734.7000     139092
 2734.7009     139104
 2734.7019     139112
 2734.7031     139120
 2734.7041     139120
 2734.7051     139124
 2734.7061     139136
 2734.7070     139144
 2734.7080     139164
 2734.7090     139176
 2734.7100     139184
 2734.7109     139188
 2734.7119     139192
 2734.7129     139192
 2734.7141     139208
 2734.7151     139212
 2734.7161     139220
 2734.7170     139228
 2734.7180     139236
 2734.7190     139252
 2734.7200     139256
 2734.7209     139276
 2734.7219     139284
 2734.7229     139288
 2734.7241     139300
 2734.7251     139304
 2734.7261     139312
 2734.7271     139320
 2734.7280     139328
 2734.7290     139344
 2734.7300     139356
 2734.7310     139356
 2734.7319     139360
 2734.7329     139372
 2734.7339     139376
 2734.7351     139380
 2734.7361     139388
 2734.7371     139400
 2734.7380     139404
 2734.7390     139408
 2734.7400     139412
 2734.7410     139428
 2734.7419     139428
 2734.7429     139444
 2734.7439     139444
 2734.7451     139448
 2734.7461     139448
 2734.7471     139460
 2734.7480     139480
 2734.7490     139496
 2734.7500     139504
